,COD_ID,PAC_1,PAC_2,KEY,PN_CON_1,PN_CON_2,COMP,TIP_CND,x,y,TIP_UNID,P_N_OPE,COR_NOM,circ_Lin,circ_CTAT,circ_PAC_de,circ_PAC_pr,circ_cont,Cor,x1,y1,x2,y2,R1,X1,Corrente Max
5823,16516577,65531737930053723AT,65545709930050214AT,SSDAT,20011167.0,20011338.0,144.059,16512297H-3,,,,,,31,63154553925057175AT,65531737930053723AT,65545709930050214AT,949,#00FFFF,-37.5958458834,-6.3261040058,-37.594582139,-6.3264179267,0.67,0.418,230
5824,16517871,67968707923048373AT,67974508923042054AT,SSDAT,20013437.0,20013482.0,85.78,16512289H-3,,,,,,37,61549605922440225AT,67968707923048373AT,67974508923042054AT,700,#008080,-37.3735153244,-6.9589262043,-37.3729801144,-6.9594858083,0.268,0.304,322
5825,16516301,60347944922998359AT,60330108923008818AT,SSDAT,20010937.0,20010938.0,206.764,16512289H-3,,,,,,29,61546442922434015AT,60330108923008818AT,60347944922998359AT,662,#708090,-38.0632290618,-6.9653082729,-38.0648454331,-6.9643654767,0.268,0.304,322
5826,16517872,67974508923042054AT,67980536923035767AT,SSDAT,20013482.0,20015237.0,87.099,16512289H-3,,,,,,37,61549605922440225AT,67974508923042054AT,67980536923035767AT,702,#008080,-37.3729801144,-6.9594858083,-37.3724326611,-6.9600524208,0.268,0.304,322
5827,16516578,65545709930050214AT,65567536930044878AT,SSDAT,20011338.0,20011166.0,224.698,16512297H-3,,,,,,31,63154553925057175AT,65545709930050214AT,65567536930044878AT,952,#00FFFF,-37.594582139,-6.3264179267,-37.5926079562,-6.3268951457,0.67,0.418,230
5828,39622022,95250448920930513AT,95251056920938307AT,SSDAT,39621388.0,39621389.0,78.177,66252126H-3,,,,,,50,95377922920421820AT,95250448920930513AT,95251056920938307AT,1018,#008000,-34.9053359748,-7.1351015963,-34.9052873134,-7.1343978813,1.364,0.32,750
5829,16516579,65567536930044878AT,65580132930041676AT,SSDAT,20011166.0,20011165.0,129.966,16512297H-3,,,,,,31,63154553925057175AT,65567536930044878AT,65580132930041676AT,955,#00FFFF,-37.5926079562,-6.3268951457,-37.5914686564,-6.3271816319,0.67,0.418,230
5830,39622023,95251056920938307AT,95251829920946488AT,SSDAT,39621389.0,39621390.0,82.174,66252126H-3,,,,,,50,95377922920421820AT,95251056920938307AT,95251829920946488AT,1021,#008000,-34.9052873134,-7.1343978813,-34.9052240577,-7.1336591161,1.364,0.32,750
5831,16516302,60367761922986600AT,60347944922998359AT,SSDAT,20010513.0,20010937.0,230.432,16512289H-3,,,,,,29,61546442922434015AT,60347944922998359AT,60367761922986600AT,664,#708090,-38.0614331318,-6.9663682894,-38.0632290618,-6.9653082729,0.268,0.304,322
5832,39622024,95251829920946488AT,95253184920954807AT,SSDAT,39621390.0,39621391.0,84.286,66252126H-3,,,,,,50,95377922920421820AT,95251829920946488AT,95253184920954807AT,1024,#008000,-34.9052240577,-7.1336591161,-34.9051083402,-7.132907433,1.364,0.32,750
5833,16516580,65580132930041676AT,65600120930036748AT,SSDAT,20011165.0,20011164.0,205.865,16512297H-3,,,,,,31,63154553925057175AT,65580132930041676AT,65600120930036748AT,958,#00FFFF,-37.5914686564,-6.3271816319,-37.5896607924,-6.3276223924,0.67,0.418,230
5834,24394463,85531104921263309AT,85536802921272995AT,SSDAT,27365221.0,23045967.0,112.377,16512299H-3,,,,,,48,84606632919965461AT,85531104921263309AT,85536802921272995AT,101,#2E8B57,-35.7839540913,-7.1120196443,-35.7834395766,-7.1111400534,0.336,0.402,480
5835,16516303,60385840922976063AT,60367761922986600AT,SSDAT,20010936.0,20010513.0,209.255,16512289H-3,,,,,,29,61546442922434015AT,60367761922986600AT,60385840922976063AT,666,#708090,-38.0597947379,-6.9673180823,-38.0614331318,-6.9663682894,0.268,0.304,322
5836,24394465,85558314921309085AT,85574866921337046AT,SSDAT,27365222.0,27365250.0,324.929,16512299H-3,,,,,,48,84606632919965461AT,85558314921309085AT,85574866921337046AT,103,#2E8B57,-35.7815217849,-7.1078669834,-35.7800434577,-7.1053322658,0.336,0.402,480
5837,16516581,65600120930036748AT,65618878930032040AT,SSDAT,20011164.0,20011337.0,193.398,16512297H-3,,,,,,31,63154553925057175AT,65600120930036748AT,65618878930032040AT,961,#00FFFF,-37.5896607924,-6.3276223924,-37.5879641557,-6.3280435521,0.67,0.418,230
5838,24394467,85591612921356577AT,85601802921368422AT,SSDAT,23045965.0,23045963.0,156.25,16512299H-3,,,,,,48,84606632919965461AT,85591612921356577AT,85601802921368422AT,105,#2E8B57,-35.778539937,-7.1035603064,-35.7776308852,-7.1024815291,0.336,0.402,480
5839,16516305,60584308922858439AT,60562361922871079AT,SSDAT,20010508.0,20010851.0,253.267,16512289H-3,,,,,,29,61546442922434015AT,60562361922871079AT,60584308922858439AT,686,#708090,-38.0418079814,-6.9779207447,-38.0437969634,-6.976781524,0.268,0.304,322
5840,24394468,85601802921368422AT,85620070921389689AT,SSDAT,23045963.0,27365251.0,280.358,16512299H-3,,,,,,48,84606632919965461AT,85601802921368422AT,85620070921389689AT,106,#2E8B57,-35.7776308852,-7.1024815291,-35.7759903329,-7.1005503762,0.336,0.402,480
5841,16518244,56883314924260601AT,56867445924249732AT,SSDAT,20014119.0,20014390.0,192.344,16512289H-3,,,,,,29,61546442922434015AT,56883314924260601AT,56867445924249732AT,448,#708090,-38.3770061461,-6.8516500497,-38.3784410837,-6.8526350637,0.268,0.304,322
5842,24394469,85620070921389689AT,85648596921423186AT,SSDAT,27365251.0,27365223.0,439.975,16512299H-3,,,,,,48,84606632919965461AT,85620070921389689AT,85648596921423186AT,107,#2E8B57,-35.7759903329,-7.1005503762,-35.7734253324,-7.0975096308,0.336,0.402,480
5843,16518245,56899919924272244AT,56883314924260601AT,SSDAT,20014389.0,20014119.0,202.802,16512289H-3,,,,,,29,61546442922434015AT,56899919924272244AT,56883314924260601AT,445,#708090,-38.3755046938,-6.8505949336,-38.3770061461,-6.8516500497,0.268,0.304,322
5844,24394470,85648596921423186AT,85670984921457863AT,SSDAT,27365223.0,27365252.0,412.761,16512299H-3,,,,,,48,84606632919965461AT,85648596921423186AT,85670984921457863AT,108,#2E8B57,-35.7734253324,-7.0975096308,-35.7714330193,-7.0943577156,0.336,0.402,480
5845,46680445,95016968920760561AT,95009143920767567AT,SSDAT,49217985.0,49215333.0,105.031,16512296H-3,,,,,,14,95377894920423471AT,95016968920760561AT,95009143920767567AT,39,#483D8B,-34.9262812257,-7.1506123142,-34.9269924473,-7.1499876802,0.113,0.26,710
5846,46680446,95001282920925373AT,94995453920930487AT,SSDAT,49215442.0,49216277.0,77.544,16512296H-3,,,,,,50,95377922920421820AT,95001282920925373AT,94995453920930487AT,150,#008000,-34.9278397238,-7.1357647357,-34.928370367,-7.1353079538,0.113,0.26,710
5847,46680447,95016726920913706AT,95007254920920725AT,SSDAT,49216400.0,49216276.0,117.892,16512296H-3,,,,,,50,95377922920421820AT,95016726920913706AT,95007254920920725AT,148,#008000,-34.9264352796,-7.1368051119,-34.9272965351,-7.1361793546,0.113,0.26,710
5848,16518513,60928480930249055AT,60944460930243993AT,SSDAT,20012209.0,20012324.0,167.626,16512297H-3,,,,,,32,59318483930426469AT,60928480930249055AT,60944460930243993AT,87,#00CED1,-38.0119881746,-6.3093943791,-38.0105427482,-6.3098494892,0.67,0.418,230
5849,16519628,57076317924316320AT,57067593924314888AT,SSDAT,20014323.0,20014103.0,88.407,16512289H-3,,,,,,29,61546442922434015AT,57076317924316320AT,57067593924314888AT,409,#708090,-38.3595453167,-6.8465870501,-38.3603346921,-6.8467176316,0.268,0.304,322
5850,16519630,50983706919829766AT,51000369919852934AT,SSDAT,20015110.0,20012801.0,285.379,16512289H-3,,,,,,2,50672794919216979AT,50983706919829766AT,51000369919852934AT,18,#1C1C1C,-34.9760942098,-7.137424153,-34.9760942098,-7.137424153,0.268,0.304,322
5851,16519632,60237411930403950AT,60260735930399490AT,SSDAT,20012192.0,20012319.0,237.466,16512297H-3,,,,,,32,59318483930426469AT,60237411930403950AT,60260735930399490AT,48,#00CED1,-38.0744848056,-6.2954988013,-38.072375667,-6.2958984672,0.67,0.418,230
5852,16519633,68806754922216773AT,68809470922206744AT,SSDAT,20012882.0,20013011.0,103.903,16512291H-3,,,,,,37,61549605922440225AT,68806754922216773AT,68809470922206744AT,835,#008080,-37.2973984538,-7.033842283,-37.2971493398,-7.0347482043,0.211,0.385,495
5853,16519634,68809470922206744AT,68811531922192886AT,SSDAT,20013011.0,20012967.0,140.104,16512291H-3,,,,,,37,61549605922440225AT,68809470922206744AT,68811531922192886AT,837,#008080,-37.2971493398,-7.0347482043,-37.2969582428,-7.0360005561,0.211,0.385,495
5854,16519635,68811531922192886AT,68813027922181607AT,SSDAT,20012967.0,20015226.0,113.778,16512291H-3,,,,,,37,61549605922440225AT,68811531922192886AT,68813027922181607AT,839,#008080,-37.2969582428,-7.0360005561,-37.2968191303,-7.0370199016,0.211,0.385,495
5855,16519636,68813027922181607AT,68814379922169782AT,SSDAT,20015226.0,20013012.0,119.02,16512291H-3,,,,,,37,61549605922440225AT,68813027922181607AT,68814379922169782AT,841,#008080,-37.2968191303,-7.0370199016,-37.2966928691,-7.038088665,0.211,0.385,495
5856,16519637,68814379922169782AT,68816048922159942AT,SSDAT,20013012.0,20013050.0,99.805,16512291H-3,,,,,,37,61549605922440225AT,68814379922169782AT,68816048922159942AT,843,#008080,-37.2966928691,-7.038088665,-37.2965385697,-7.0389778409,0.211,0.385,495
5857,16519639,68818810922145642AT,68819702922131802AT,SSDAT,20013038.0,20012969.0,138.687,16512291H-3,,,,,,37,61549605922440225AT,68818810922145642AT,68819702922131802AT,847,#008080,-37.2962838772,-7.0402699256,-37.2961985792,-7.0415210337,0.211,0.385,495
5858,16519640,68819702922131802AT,68821313922122682AT,SSDAT,20012969.0,20013027.0,92.612,16512291H-3,,,,,,37,61549605922440225AT,68819702922131802AT,68821313922122682AT,849,#008080,-37.2961985792,-7.0415210337,-37.2960497639,-7.0423451256,0.211,0.385,495
5859,16519643,68838113922020579AT,68839326922012519AT,SSDAT,20013117.0,20012911.0,81.508,16512291H-3,,,,,,37,61549605922440225AT,68838113922020579AT,68839326922012519AT,884,#008080,-37.2944955124,-7.0515716473,-37.2943830602,-7.0523000244,0.211,0.385,495
5860,16519644,68839326922012519AT,68846258922013280AT,SSDAT,20012911.0,20013014.0,69.736,16512291H-3,,,,,,37,61549605922440225AT,68839326922012519AT,68846258922013280AT,887,#008080,-37.2943830602,-7.0523000244,-37.2937559126,-7.052228924,0.211,0.385,495
5861,16519646,68856748922014505AT,68866962922015799AT,SSDAT,20012992.0,20013028.0,102.956,16512291H-3,,,,,,37,61549605922440225AT,68856748922014505AT,68866962922015799AT,893,#008080,-37.292806894,-7.0521146903,-37.2918828802,-7.051994308,0.211,0.385,495
5862,16519647,68866962922015799AT,68875604922017393AT,SSDAT,20013028.0,20012910.0,87.878,16512291H-3,,,,,,37,61549605922440225AT,68866962922015799AT,68875604922017393AT,896,#008080,-37.2918828802,-7.051994308,-37.2911012434,-7.0518473192,0.211,0.385,495
5863,16519648,68875604922017393AT,68887481922019935AT,SSDAT,20012910.0,20012884.0,121.46,16512291H-3,,,,,,37,61549605922440225AT,68875604922017393AT,68887481922019935AT,899,#008080,-37.2911012434,-7.0518473192,-37.2900271309,-7.0516135386,0.211,0.385,495
5864,16519649,68887481922019935AT,68895360922021598AT,SSDAT,20012884.0,20012970.0,80.526,16512291H-3,,,,,,37,61549605922440225AT,68887481922019935AT,68895360922021598AT,902,#008080,-37.2900271309,-7.0516135386,-37.2893145756,-7.0514605613,0.211,0.385,495
5865,16519650,68895360922021598AT,68905874922023817AT,SSDAT,20012970.0,20013031.0,107.456,16512291H-3,,,,,,37,61549605922440225AT,68895360922021598AT,68905874922023817AT,905,#008080,-37.2893145756,-7.0514605613,-37.2883637206,-7.0512564349,0.211,0.385,495
5866,16519651,68996291922025240AT,68999594922024159AT,SSDAT,20012878.0,30624811.0,34.754,16512291H-3,,,,,,37,61549605922440225AT,68996291922025240AT,68999594922024159AT,944,#008080,-37.2801808307,-7.0510977082,-37.2798815273,-7.0511943493,0.211,0.385,495
5867,46682789,90912658918665242AT,90898213918665009AT,SSDAT,49214976.0,49215628.0,144.469,16512289H-3,,,,,,83,212887975,90912658918665242AT,90898213918665009AT,174,#FF00FF,-35.2955995601,-7.3428846031,-35.2969053424,-7.342916423,0.268,0.304,322
5868,46682790,90728623918661636AT,90708492918661184AT,SSDAT,49214889.0,391161937.0,201.361,16512289H-3,,,,,,83,212887975,90728623918661636AT,90708492918661184AT,194,#FF00FF,-35.3122365719,-7.3433472774,-35.3140561189,-7.3434174883,0.268,0.304,322
5869,46682791,90670820918660444AT,90654830918660111AT,SSDAT,49214974.0,49214891.0,159.935,16512289H-3,,,,,,83,212887975,90670820918660444AT,90654830918660111AT,202,#FF00FF,-35.3174620673,-7.3434978347,-35.3189088957,-7.3435685762,0.268,0.304,322
5870,46682792,90654830918660111AT,90637075918664509AT,SSDAT,49214891.0,49217324.0,182.916,16512289H-3,,,,,,83,212887975,90654830918660111AT,90637075918664509AT,204,#FF00FF,-35.3189088957,-7.3435685762,-35.3205124292,-7.3431563549,0.268,0.304,322
5871,16516423,60423537922955095AT,60408554922963870AT,SSDAT,20011206.0,20011437.0,173.635,16512289H-3,,,,,,29,61546442922434015AT,60423537922955095AT,60408554922963870AT,66,#708090,-38.0563786398,-6.9692077836,-38.0577332346,-6.9684102954,0.268,0.304,322
5872,16516424,60447146922940824AT,60423537922955095AT,SSDAT,20011436.0,20011206.0,275.871,16512289H-3,,,,,,29,61546442922434015AT,60447146922940824AT,60423537922955095AT,65,#708090,-38.0542389763,-6.9704942863,-38.0563786398,-6.9692077836,0.268,0.304,322
5873,16516426,60477935922922507AT,60447146922940824AT,SSDAT,20011435.0,20011436.0,358.256,16512289H-3,,,,,,29,61546442922434015AT,60477935922922507AT,60447146922940824AT,64,#708090,-38.0514411441,-6.9721330147,-38.0542389763,-6.9704942863,0.268,0.304,322
5874,16516428,60491681922914173AT,60477935922922507AT,SSDAT,20011205.0,20011435.0,160.751,16512289H-3,,,,,,29,61546442922434015AT,60491681922914173AT,60477935922922507AT,63,#708090,-38.0501969608,-6.9728873804,-38.0514411441,-6.9721330147,0.268,0.304,322
5875,16516430,60530213922891814AT,60491681922914173AT,SSDAT,20011434.0,20011205.0,445.493,16512289H-3,,,,,,29,61546442922434015AT,60530213922891814AT,60491681922914173AT,62,#708090,-38.0467035102,-6.9748994921,-38.0501969608,-6.9728873804,0.268,0.304,322
5876,16516432,60678452922802931AT,60658880922814981AT,SSDAT,20011431.0,49458672.0,229.84,16512289H-3,,,,,,29,61546442922434015AT,60678452922802931AT,60658880922814981AT,57,#708090,-38.0332681118,-6.9829115693,-38.0350496139,-6.9818376304,0.268,0.304,322
5877,16516434,60690332922795583AT,60678452922802931AT,SSDAT,20011202.0,20011431.0,139.688,16512289H-3,,,,,,29,61546442922434015AT,60690332922795583AT,60678452922802931AT,56,#708090,-38.0321989276,-6.9835862821,-38.0332681118,-6.9829115693,0.268,0.304,322
5878,16516438,60748372922760087AT,60717450922779231AT,SSDAT,20011510.0,20011201.0,363.684,16512289H-3,,,,,,29,61546442922434015AT,60748372922760087AT,60717450922779231AT,54,#708090,-38.0269384162,-6.9867859629,-38.0297411129,-6.9850602224,0.268,0.304,322
5879,16516440,60873310922685157AT,60850708922698976AT,SSDAT,49458627.0,49458679.0,264.918,16512289H-3,,,,,,29,61546442922434015AT,60873310922685157AT,60850708922698976AT,47,#708090,-38.0156145918,-6.993539617,-38.0176632088,-6.9922940119,0.268,0.304,322
5880,16516441,60898434922669828AT,60873310922685157AT,SSDAT,20011197.0,49458627.0,294.312,16512289H-3,,,,,,29,61546442922434015AT,60898434922669828AT,60873310922685157AT,46,#708090,-38.0133325963,-6.9949139708,-38.0156145918,-6.993539617,0.268,0.304,322
5881,16516442,60906195922665125AT,60898434922669828AT,SSDAT,20011096.0,20011197.0,90.748,16512289H-3,,,,,,29,61546442922434015AT,60906195922665125AT,60898434922669828AT,45,#708090,-38.0126293346,-6.9953363293,-38.0133325963,-6.9949139708,0.268,0.304,322
5882,16516444,60924172922653984AT,60913795922660512AT,SSDAT,49458628.0,20011505.0,122.596,16512289H-3,,,,,,29,61546442922434015AT,60924172922653984AT,60913795922660512AT,43,#708090,-38.0110044728,-6.9963494471,-38.0119450782,-6.9957609874,0.268,0.304,322
5883,16516446,60958113922633655AT,60924172922653984AT,SSDAT,20011195.0,49458628.0,395.634,16512289H-3,,,,,,29,61546442922434015AT,60958113922633655AT,60924172922653984AT,42,#708090,-38.0079233478,-6.9981748649,-38.0110044728,-6.9963494471,0.268,0.304,322
5884,16516448,60980193922619601AT,60958113922633655AT,SSDAT,20011504.0,20011195.0,261.733,16512289H-3,,,,,,29,61546442922434015AT,60980193922619601AT,60958113922633655AT,41,#708090,-38.005919098,-6.9994362522,-38.0079233478,-6.9981748649,0.268,0.304,322
5885,16516451,61095217922548222AT,61089011922552432AT,SSDAT,20011192.0,185110071.0,74.992,16512289H-3,,,,,,29,61546442922434015AT,61095217922548222AT,61089011922552432AT,31,#708090,-37.9954926774,-7.0058734042,-37.9960630563,-7.005502799,0.268,0.304,322
5886,16516453,61112347922536387AT,61095217922548222AT,SSDAT,20011191.0,20011192.0,208.208,16512289H-3,,,,,,29,61546442922434015AT,61112347922536387AT,61095217922548222AT,30,#708090,-37.9939474551,-7.0069494817,-37.9954926774,-7.0058734042,0.268,0.304,322
5887,16516454,61129479922524386AT,61112347922536387AT,SSDAT,20011499.0,20011191.0,209.172,16512289H-3,,,,,,29,61546442922434015AT,61129479922524386AT,61112347922536387AT,29,#708090,-37.9923942477,-7.0080315973,-37.9939474551,-7.0069494817,0.268,0.304,322
5888,16516456,61179484922489565AT,61145515922513217AT,SSDAT,20011109.0,20011110.0,413.921,16512289H-3,,,,,,29,61546442922434015AT,61179484922489565AT,61145515922513217AT,27,#708090,-37.9878607356,-7.0111712699,-37.9909404109,-7.009038668,0.268,0.304,322
5889,24394488,86137042922219151AT,86166978922267675AT,SSDAT,27365348.0,27365327.0,570.153,16512299H-3,,,,,,48,84606632919965461AT,86137042922219151AT,86166978922267675AT,145,#2E8B57,-35.7297758996,-7.0253114732,-35.7271005281,-7.020910318,0.336,0.402,480
5890,24393706,82414980916919040AT,82400925916935097AT,SSDAT,27365472.0,49460063.0,213.394,16512289H-3,,,,,,28,84121655919595517AT,82414980916919040AT,82400925916935097AT,194,#B0C4DE,-36.0631872239,-7.5063401478,-36.0644692093,-7.5048980957,0.268,0.304,322
5891,24393592,86453004922803715AT,86485670922811059AT,SSDAT,45211528.0,27364971.0,334.814,16512291H-3,,,,,,27,87075180925253344AT,86485670922811059AT,86453004922803715AT,862,#4682B4,-35.7015953753,-6.9723264823,-35.6986475317,-6.9716425164,0.211,0.385,495
5892,24394489,84074580919632951AT,84071280919640951AT,SSDAT,27365948.0,27365949.0,86.539,16512291H-3,,,,,,34,84120129919598422AT,84074580919632951AT,84071280919640951AT,13,#48D1CC,-35.9146732469,-7.2601727836,-35.9149628726,-7.2594477709,0.211,0.385,495
5893,24393707,87090368925289274AT,87087881925290136AT,SSDAT,27365157.0,27365295.0,26.321,16512297H-3,,,,,,27,87075180925253344AT,87090368925289274AT,87087881925290136AT,12,#4682B4,-35.6455636818,-6.7474475953,-35.6457905223,-6.7473688723,0.67,0.418,230
5894,24393593,86485670922811059AT,86491274922812391AT,SSDAT,27364971.0,76115446.0,57.601,16512291H-3,,,,,,27,87075180925253344AT,86491274922812391AT,86485670922811059AT,857,#4682B4,-35.6986475317,-6.9716425164,-35.6981451407,-6.9715046152,0.211,0.385,495
5895,24394490,84083549919578402AT,84088986919588798AT,SSDAT,27366035.0,27366149.0,117.319,16512291H-3,,,,,,34,84120129919598422AT,84083549919578402AT,84088986919588798AT,5,#48D1CC,-35.9138283077,-7.2650944881,-35.9133429023,-7.2641521047,0.211,0.385,495
5896,24393708,87065106925877295AT,87067691925899586AT,SSDAT,27365307.0,49460244.0,224.404,16512297H-3,,,,,,27,87075180925253344AT,87065106925877295AT,87067691925899586AT,77,#4682B4,-35.6481986603,-6.6943660999,-35.6479932903,-6.6923498999,0.67,0.418,230
5897,24393594,86491274922812391AT,86495101922816537AT,SSDAT,76115446.0,27364972.0,56.423,16512291H-3,,,,,,27,87075180925253344AT,86495101922816537AT,86491274922812391AT,852,#4682B4,-35.6981451407,-6.9715046152,-35.6977905164,-6.9711367278,0.211,0.385,495
5898,24394493,84097280919572951AT,84090780919575351AT,SSDAT,27365836.0,44859432.0,69.289,16512291H-3,,,,,,34,84120129919598422AT,84097280919572951AT,84090780919575351AT,3,#48D1CC,-35.9125798913,-7.2655641968,-35.9131669904,-7.265352125,0.211,0.385,495
5899,24393709,87091228925288270AT,87090368925289274AT,SSDAT,27365204.0,27365157.0,13.22,16512297H-3,,,,,,27,87075180925253344AT,87091228925288270AT,87090368925289274AT,11,#4682B4,-35.6454812464,-6.747546277,-35.6455636818,-6.7474475953,0.67,0.418,230
5900,24393596,86495101922816537AT,86498117922821112AT,SSDAT,27364972.0,27364936.0,54.797,16512291H-3,,,,,,27,87075180925253344AT,86498117922821112AT,86495101922816537AT,847,#4682B4,-35.6977905164,-6.9711367278,-35.697525283,-6.9707172642,0.211,0.385,495
5901,24394495,84079142920729000AT,84093130920769352AT,SSDAT,27365821.0,44859442.0,427.077,16512291H-3,,,,,,34,84120129919598422AT,84079142920729000AT,84093130920769352AT,67,#48D1CC,-35.9149176241,-7.1611721204,-35.9136771128,-7.1575187559,0.211,0.385,495
5902,24393598,86498117922821112AT,86527814922852115AT,SSDAT,27364936.0,45211529.0,429.313,16512291H-3,,,,,,27,87075180925253344AT,86527814922852115AT,86498117922821112AT,842,#4682B4,-35.697525283,-6.9707172642,-35.6948575862,-6.9679044043,0.211,0.385,495
5903,24393712,87067691925899586AT,87069294925913411AT,SSDAT,49460244.0,27365308.0,139.176,16512297H-3,,,,,,27,87075180925253344AT,87067691925899586AT,87069294925913411AT,78,#4682B4,-35.6479932903,-6.6923498999,-35.6478426502,-6.6911020627,0.67,0.418,230
5904,24393599,86603207922932118AT,86635555922966800AT,SSDAT,27364975.0,27364939.0,474.261,16512291H-3,,,,,,27,87075180925253344AT,86635555922966800AT,86603207922932118AT,792,#4682B4,-35.6880937779,-6.9606312209,-35.6851923177,-6.9574786816,0.211,0.385,495
5905,24393713,87089594925281027AT,87090405925284342AT,SSDAT,27365155.0,27365156.0,34.128,16512297H-3,,,,,,27,87075180925253344AT,87089594925281027AT,87090405925284342AT,9,#4682B4,-35.6456258052,-6.7481993018,-35.6455556086,-6.7478982708,0.67,0.418,230
5906,24394496,84109079919572273AT,84097280919572951AT,SSDAT,27365835.0,27365836.0,118.185,16512291H-3,,,,,,34,84120129919598422AT,84109079919572273AT,84097280919572951AT,2,#48D1CC,-35.911515586,-7.2656468247,-35.9125798913,-7.2655641968,0.211,0.385,495
5907,24394498,84093130920769352AT,84105841920805668AT,SSDAT,44859442.0,27365829.0,384.762,16512291H-3,,,,,,34,84120129919598422AT,84093130920769352AT,84105841920805668AT,68,#48D1CC,-35.9136771128,-7.1575187559,-35.9125496453,-7.1542307302,0.211,0.385,495
5908,24393603,80308979919324264AT,80289545919323069AT,SSDAT,27365052.0,27365053.0,194.707,16512300H-3,,,,,,19,84126466919574466AT,80289545919323069AT,80308979919324264AT,1117,#0000FF,-36.2551816079,-7.2902534091,-36.2569395424,-7.2903720611,0.335,0.392,480
5909,24393714,87069294925913411AT,87070751925927048AT,SSDAT,27365308.0,273356042.0,137.146,16512297H-3,,,,,,27,87075180925253344AT,87069294925913411AT,87070751925927048AT,79,#4682B4,-35.6478426502,-6.6911020627,-35.6477338278,-6.689868058,0.67,0.418,230
5910,24394499,84121695920850660AT,84128400920869573AT,SSDAT,27365832.0,27365833.0,200.664,16512291H-3,,,,,,34,84120129919598422AT,84121695920850660AT,84128400920869573AT,71,#48D1CC,-35.9111569058,-7.1501523389,-35.9105620312,-7.1484399209,0.211,0.385,495
5911,16519682,53532691923120781AT,53554806923130781AT,SSDAT,20015068.0,20009116.0,242.708,16512289H-3,,,,,,3,52751595922553404AT,53532691923120781AT,53554806923130781AT,52,#363636,-38.680189831,-6.9550540473,-38.6781827124,-6.9541614,0.268,0.304,322
5912,24394501,84128400920869573AT,84134094920885728AT,SSDAT,27365833.0,27365834.0,171.291,16512291H-3,,,,,,34,84120129919598422AT,84128400920869573AT,84134094920885728AT,72,#48D1CC,-35.9105620312,-7.1484399209,-35.9100432231,-7.1469820254,0.211,0.385,495
5913,24393605,80346034919326699AT,80327308919325460AT,SSDAT,27365738.0,27365739.0,187.669,16512300H-3,,,,,,19,84126466919574466AT,80327308919325460AT,80346034919326699AT,1121,#0000FF,-36.2518298338,-7.2900130158,-36.25352367,-7.2901352669,0.335,0.392,480
5914,16519683,54667167923779229AT,54680969923778513AT,SSDAT,20009153.0,20009085.0,138.206,16512289H-3,,,,,,3,52751595922553404AT,54667167923779229AT,54680969923778513AT,116,#363636,-38.5775417783,-6.8954120174,-38.5762924267,-6.8954756777,0.268,0.304,322
5915,24394504,84143501920912356AT,84151770920935956AT,SSDAT,27365839.0,210191322.0,250.067,16512291H-3,,,,,,34,84120129919598422AT,84143501920912356AT,84151770920935956AT,74,#48D1CC,-35.9092086864,-7.1445711004,-35.9084889149,-7.1424295898,0.211,0.385,495
5916,24393724,87097452925149029AT,87096927925155914AT,SSDAT,210191308.0,27365202.0,69.05,16512297H-3,,,,,,27,87075180925253344AT,87097452925149029AT,87096927925155914AT,365,#4682B4,-35.6448396439,-6.7601103141,-35.6448913621,-6.7594888952,0.67,0.418,230
5917,24393606,80364230919327850AT,80346034919326699AT,SSDAT,27365737.0,27365738.0,182.324,16512300H-3,,,,,,19,84126466919574466AT,80346034919326699AT,80364230919327850AT,1123,#0000FF,-36.2501839126,-7.2898990006,-36.2518298338,-7.2900130158,0.335,0.392,480
5918,16519684,60350521930378463AT,60364973930374751AT,SSDAT,20012382.0,20012302.0,149.211,16512297H-3,,,,,,32,59318483930426469AT,60350521930378463AT,60364973930374751AT,55,#00CED1,-38.0642558681,-6.297785878,-38.0629488438,-6.2981192846,0.67,0.418,230
5919,24394505,84151770920935956AT,84158736920955878AT,SSDAT,210191322.0,27365841.0,211.048,16512291H-3,,,,,,34,84120129919598422AT,84151770920935956AT,84158736920955878AT,75,#48D1CC,-35.9084889149,-7.1424295898,-35.9078710591,-7.140625878,0.211,0.385,495
5920,24393725,87088340926006478AT,87094354926030492AT,SSDAT,27365205.0,27365177.0,247.556,16512297H-3,,,,,,27,87075180925253344AT,87088340926006478AT,87094354926030492AT,87,#4682B4,-35.6461932909,-6.6826808632,-35.6456665544,-6.680515544,0.67,0.418,230
5921,24393607,80381495919329001AT,80364230919327850AT,SSDAT,27365655.0,27365737.0,173.033,16512300H-3,,,,,,19,84126466919574466AT,80364230919327850AT,80381495919329001AT,1125,#0000FF,-36.2486222398,-7.2897854936,-36.2501839126,-7.2898990006,0.335,0.392,480
5922,16519686,51920229921441255AT,51943670921482279AT,SSDAT,20012790.0,20012700.0,472.488,16512289H-3,,,,,,2,50672794919216979AT,51920229921441255AT,51943670921482279AT,74,#1C1C1C,-34.9760942098,-7.137424153,-34.9760942098,-7.137424153,0.268,0.304,322
5923,24394506,84158736920955878AT,84165507920974856AT,SSDAT,27365841.0,27365936.0,201.497,16512291H-3,,,,,,34,84120129919598422AT,84158736920955878AT,84165507920974856AT,76,#48D1CC,-35.9078710591,-7.140625878,-35.9072702661,-7.138907555,0.211,0.385,495
